Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,pickup_time,Order_Month,Distance,Time_taken (min),Time_pickup_(Min),Order_Day
30.0,4.5,Windy,Low,2,Drinks,motorcycle,1.0,No,Urban,,3,12.43,27.0,10.0,12.0
29.0,4.5,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,,3,10.87,30.0,5.0,18.0
26.0,4.6,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,,3,13.58,16.0,9.98,31.0
28.0,4.5,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,,3,6.08,23.0,5.0,15.0
35.0,4.7,Stormy,High,2,Snack,scooter,1.0,No,Urban,,3,6.21,28.0,15.0,7.0
29.566910587697237,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,,3,6.23,29.0,9.98,26.0
22.0,4.6,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,,3,7.68,30.0,15.0,17.0
38.0,4.9,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,,3,3.12,15.0,15.0,19.0
26.0,4.9,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,,2,10.49,23.0,10.0,16.0
33.0,4.8,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,,3,20.25,30.0,5.0,8.0
30.0,5.0,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,,3,3.06,24.0,15.0,24.0
36.0,4.6,Sandstorms,Low,2,Snack,scooter,0.0,No,Urban,,4,14.02,19.0,5.0,6.0
39.0,4.6,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,,3,6.21,25.0,5.0,7.0
23.0,4.5,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,,3,3.02,14.0,9.98,19.0
36.0,4.0,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,,3,19.36,37.0,5.0,14.0
37.0,4.6,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,,2,4.48,28.0,9.98,11.0
20.0,4.7,Fog,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,,3,7.86,16.0,15.0,3.0
29.0,4.7,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,,2,14.05,30.0,5.0,14.0
26.0,4.6,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,,3,19.36,24.0,15.0,31.0
20.0,4.5,Windy,Low,1,Meal,scooter,0.0,No,Urban,,3,1.49,13.0,10.0,7.0
29.0,5.0,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,,3,1.53,13.0,9.98,17.0
39.0,4.6,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,,2,8.99,23.0,10.0,13.0
31.0,4.6,Stormy,Medium,0,Snack,motorcycle,0.0,No,Urban,,4,7.65,28.0,5.0,5.0
27.0,4.6,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Urban,,3,7.68,19.0,15.0,19.0
33.0,4.9,Windy,High,1,Snack,motorcycle,1.0,No,Metropolitian,,2,6.18,25.0,10.0,11.0
25.0,4.6,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,Urban,,4,4.66,12.0,9.98,1.0
24.0,4.6,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Urban,,3,10.88,11.0,5.0,16.0
21.0,4.4,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,,3,1.53,22.0,10.0,15.0
38.0,4.7,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,,3,1.55,17.0,15.0,11.0
35.0,4.7,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Urban,,3,16.38,21.0,10.0,18.0
38.0,4.9,Fog,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,,3,20.18,29.0,10.0,29.0
29.0,4.9,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,,3,12.29,18.0,5.0,29.0
39.0,4.1,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,,3,12.42,44.0,15.0,4.0
25.0,4.7,Stormy,Low,1,Snack,scooter,0.0,No,Urban,,3,16.6,13.0,5.0,14.0
28.0,4.6,Fog,Medium,2,Drinks,scooter,1.0,No,Urban,,3,13.61,25.0,10.0,10.0
31.0,4.6,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,,4,7.76,22.0,10.0,3.0
26.0,4.9,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,,2,7.49,24.0,15.0,17.0
23.0,4.8,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,,4,1.53,16.0,10.0,5.0
26.0,4.8,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,,4,1.55,17.0,5.0,3.0
37.0,4.6,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,,3,9.31,22.0,10.0,24.0
24.0,4.7,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Urban,,3,12.42,38.0,5.0,10.0
36.0,4.8,Cloudy,Jam,2,Meal,motorcycle,1.0,Yes,Metropolitian,,3,10.88,49.0,9.98,8.0
35.0,4.8,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,,2,11.9,18.0,15.0,16.0
24.0,4.9,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,,3,4.54,27.0,5.0,30.0
27.0,4.6,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,,3,16.9,29.0,15.0,6.0
26.0,4.9,Cloudy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,,3,3.06,13.0,15.0,11.0
28.0,4.4,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,,2,1.49,24.0,9.98,11.0
27.0,4.9,Sandstorms,High,2,Snack,motorcycle,1.0,No,Metropolitian,,3,3.03,18.0,10.0,26.0
22.0,4.6,Windy,Low,1,Buffet,motorcycle,1.0,No,Urban,,3,11.01,19.0,15.0,2.0
31.0,4.7,Sandstorms,Medium,1,Meal,scooter,1.0,No,Urban,,2,19.04,20.0,5.0,16.0
22.0,4.9,Sunny,Jam,1,Snack,motorcycle,1.0,No,Urban,,3,10.91,24.0,10.0,6.0
29.566910587697237,4.8,Fog,Low,3,Drinks,bicycle,1.0,No,Metropolitian,,3,13.41,31.0,9.98,8.0
25.0,4.4,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,,3,12.58,38.0,15.0,8.0
24.0,4.6,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,,3,11.92,27.0,10.0,4.0
33.0,4.7,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,,3,10.76,25.0,9.98,29.0
25.0,4.7,Sunny,Medium,1,Buffet,scooter,1.0,No,Metropolitian,,3,7.79,19.0,10.0,15.0
32.0,4.3,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,,4,4.67,32.0,9.98,3.0
26.0,4.6,Stormy,High,2,Snack,motorcycle,1.0,No,Metropolitian,,3,6.15,24.0,5.0,21.0
32.0,4.9,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,,3,19.36,29.0,5.0,8.0
35.0,4.0,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,,3,4.54,30.0,15.0,11.0
36.0,4.9,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,,3,1.53,21.0,5.0,30.0
30.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,,3,3.12,22.0,5.0,15.0
27.0,4.6,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,,3,4.53,28.0,5.0,11.0
26.0,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,,3,10.43,24.0,10.0,6.0
25.0,4.8,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,,3,9.35,18.0,15.0,17.0
36.0,3.6,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,,4,12.58,37.0,15.0,2.0
26.0,4.6,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,,3,16.82,27.0,10.0,14.0
38.0,4.6,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,,3,1.53,19.0,15.0,21.0
23.0,4.7,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,,3,10.87,33.0,5.0,16.0
39.0,5.0,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,,3,2.98,24.0,15.0,1.0
22.0,4.6,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,,2,17.17,36.0,9.98,16.0
32.0,4.4,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,,3,16.83,46.0,10.0,2.0
20.0,4.8,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,,3,13.97,11.0,10.0,31.0
20.0,4.6,Stormy,Low,2,Drinks,motorcycle,0.0,No,Urban,,3,19.76,18.0,5.0,2.0
21.0,4.8,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,,4,9.08,25.0,9.98,3.0
37.0,4.2,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,,3,19.76,41.0,15.0,10.0
39.0,4.7,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,,3,7.76,20.0,10.0,1.0
23.0,4.2,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,,2,20.89,36.0,10.0,18.0
38.0,4.2,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,,3,19.92,47.0,10.0,20.0
34.0,4.8,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,,4,16.39,15.0,5.0,2.0
28.0,5.0,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,,3,4.72,28.0,5.0,5.0
39.0,4.9,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,,3,9.19,38.0,10.0,24.0
23.0,4.4,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,,2,13.48,39.0,9.98,16.0
28.0,4.8,Stormy,Medium,1,Snack,scooter,0.0,No,Metropolitian,,3,17.08,21.0,5.0,6.0
30.0,5.0,Cloudy,Medium,2,Meal,electric_scooter,2.0,No,Metropolitian,,3,20.86,42.0,9.98,10.0
30.0,4.5,Sunny,High,2,Meal,scooter,0.0,No,Metropolitian,,3,6.23,17.0,5.0,3.0
20.0,4.7,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,,3,3.15,17.0,15.0,28.0
29.0,4.9,Fog,Medium,1,Drinks,motorcycle,1.0,No,Urban,,3,9.19,15.0,5.0,15.0
29.0,4.8,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,,2,19.47,22.0,15.0,12.0
27.0,4.5,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,,3,1.53,22.0,10.0,30.0
25.0,4.9,Sandstorms,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,,3,6.29,20.0,15.0,17.0
21.0,4.5,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,,3,19.98,24.0,15.0,14.0
31.0,5.0,Fog,Low,2,Snack,electric_scooter,1.0,No,Urban,,2,8.79,19.0,5.0,13.0
30.0,5.0,Fog,Low,2,Buffet,scooter,1.0,No,Urban,,4,3.1,15.0,5.0,3.0
39.0,4.6,Fog,Medium,0,Meal,motorcycle,0.0,No,Urban,,3,9.08,29.0,10.0,5.0
32.0,4.5,Sunny,High,2,Meal,scooter,1.0,No,Metropolitian,,4,6.23,15.0,5.0,1.0
34.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,,3,13.79,44.0,9.98,4.0
35.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,,3,3.11,29.0,15.0,17.0
29.566910587697237,4.8,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Urban,,3,19066.15,21.0,9.98,5.0
29.566910587697237,4.8,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Urban,,3,16.64,25.0,15.0,16.0
36.0,3.6,Windy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,,3,19.66,41.0,15.0,29.0
32.0,4.8,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,,3,20.85,29.0,10.0,23.0
37.0,5.0,Sunny,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,,3,19.69,28.0,15.0,2.0
27.0,4.9,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,,3,12.42,30.0,10.0,12.0
29.0,4.9,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,,2,13.22,13.0,10.0,18.0
35.0,4.7,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,,2,9.26,26.0,9.98,11.0
22.0,4.3,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,,4,4.6,27.0,9.98,5.0
32.0,4.5,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,,3,4.66,18.0,15.0,19.0
37.0,4.8,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,,2,9.27,36.0,15.0,11.0
23.0,4.7,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,,3,10.64,23.0,9.98,6.0
35.0,4.7,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,,3,10.91,35.0,10.0,23.0
29.566910587697237,4.8,Fog,Low,3,Drinks,scooter,1.0,No,Urban,,3,17182.98,44.0,9.98,23.0
24.0,4.9,Sunny,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,,3,6.21,17.0,15.0,5.0
27.0,4.8,Sunny,Jam,1,Snack,motorcycle,0.0,No,Urban,,2,16.61,21.0,5.0,16.0
28.0,4.8,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,,3,19.98,36.0,5.0,4.0
37.0,4.7,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,,3,9.31,28.0,10.0,17.0
26.0,4.9,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,,3,13.68,42.0,5.0,12.0
30.0,4.6,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,,4,13.61,25.0,9.98,2.0
27.0,4.7,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,,3,10.72,16.0,5.0,18.0
24.0,4.7,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,,3,16.83,17.0,9.98,2.0
37.0,4.6,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,,3,12.1,22.0,5.0,2.0
36.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,,3,3.12,25.0,15.0,28.0
31.0,5.0,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,,3,4.61,17.0,15.0,11.0
39.0,4.0,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,,3,14.02,39.0,10.0,6.0
27.0,4.6,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,,3,20.85,16.0,5.0,23.0
29.566910587697237,4.8,Sandstorms,High,0,Snack,motorcycle,0.0,No,Metropolitian,,3,4965.54,48.0,9.98,21.0
24.0,4.6,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,,3,10.71,14.0,9.98,18.0
20.0,4.7,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,,3,6.15,10.0,15.0,17.0
32.0,4.9,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,,3,1.55,28.0,10.0,3.0
25.0,4.5,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,,3,3.11,10.0,15.0,13.0
30.0,4.8,Sunny,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,,3,7.76,23.0,10.0,13.0
30.0,4.6,Fog,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,,3,6.05,16.0,10.0,13.0
37.0,4.6,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,,3,11.01,15.0,10.0,14.0
22.0,4.3,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Urban,,3,13.83,43.0,9.98,8.0
33.0,4.0,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,,3,4.6,45.0,5.0,9.0
24.0,5.0,Sandstorms,Low,1,Buffet,scooter,1.0,No,Urban,,2,1.49,12.0,10.0,13.0
23.0,4.6,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,,3,13.41,25.0,9.98,18.0
37.0,4.6,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,,3,1.49,27.0,9.98,15.0
22.0,4.7,Stormy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,,3,7.77,18.0,5.0,11.0
25.0,4.8,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,,3,6.23,32.0,10.0,28.0
24.0,4.4,Fog,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,,3,13.83,42.0,10.0,18.0
33.0,4.4,Sandstorms,High,0,Snack,motorcycle,2.0,Yes,Metropolitian,,3,2.98,46.0,5.0,30.0
23.0,4.5,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,,3,6.21,22.0,10.0,3.0
29.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,,3,20.18,43.0,5.0,29.0
29.0,5.0,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,,3,19.36,20.0,5.0,6.0
21.0,4.6,Sunny,High,1,Drinks,motorcycle,0.0,No,Urban,,2,6.29,11.0,10.0,13.0
27.0,4.1,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,,2,1.5,20.0,9.98,11.0
33.0,4.6,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,,3,7.65,24.0,15.0,3.0
24.0,4.9,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,,3,13.77,17.0,15.0,2.0
31.0,4.9,Windy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,,4,19.89,25.0,9.98,6.0
34.0,4.5,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,,3,9.07,24.0,15.0,11.0
29.566910587697237,4.8,Stormy,High,1,Snack,motorcycle,1.0,No,Metropolitian,,3,6.13,30.0,9.98,3.0
22.0,4.9,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Urban,,3,9.22,22.0,15.0,19.0
39.0,5.0,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,,3,12.07,25.0,10.0,25.0
34.0,4.7,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,,3,7.65,23.0,15.0,30.0
29.566910587697237,4.8,Fog,Low,3,Drinks,electric_scooter,3.0,Yes,Metropolitian,,3,12.24,48.0,9.98,25.0
22.0,4.5,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,,3,20.18,23.0,5.0,2.0
28.0,4.6,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,,4,9.22,20.0,10.0,5.0
22.0,4.1,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,,4,1.53,23.0,15.0,1.0
25.0,4.7,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,,2,4.58,22.0,9.98,15.0
35.0,4.7,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,,2,16.41,20.0,5.0,18.0
34.0,4.0,Stormy,Medium,1,Meal,scooter,1.0,No,Urban,,3,4.67,32.0,15.0,7.0
33.0,5.0,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,,3,10.91,26.0,9.98,25.0
29.566910587697237,4.8,Fog,Low,3,Meal,electric_scooter,1.0,No,Metropolitian,,3,20.44,26.0,9.98,31.0
22.0,4.5,Cloudy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,,3,10.7,40.0,5.0,18.0
36.0,4.5,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,,3,1.51,20.0,5.0,11.0
32.0,4.9,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,,3,10.71,32.0,5.0,29.0
30.0,4.8,Stormy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,,4,9.06,25.0,10.0,1.0
32.0,4.7,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,,4,10.6,29.0,9.98,6.0
20.0,4.8,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,,3,10.64,31.0,15.0,2.0
21.0,4.5,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Urban,,3,19.36,25.0,5.0,31.0
30.0,4.9,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,,3,17.14,28.0,9.98,14.0
29.0,4.9,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,,3,19.76,20.0,5.0,12.0
24.0,4.6,Cloudy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,,2,12.11,21.0,5.0,12.0
39.0,4.8,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Urban,,3,6.05,26.0,5.0,21.0
39.0,4.5,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Urban,,3,3.07,23.0,10.0,15.0
39.0,3.5,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Urban,,4,16.38,41.0,10.0,6.0
29.0,4.6,Sandstorms,High,1,Buffet,motorcycle,1.0,No,Urban,,3,6.05,24.0,15.0,28.0
33.0,4.8,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,,2,7.72,26.0,10.0,13.0
39.0,4.9,Sunny,High,1,Meal,motorcycle,1.0,No,Urban,,3,3.12,19.0,10.0,26.0
29.0,4.7,Cloudy,High,1,Meal,scooter,1.0,No,Metropolitian,,3,6.13,26.0,15.0,7.0
31.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,,3,20.44,54.0,15.0,6.0
28.0,4.6,Sunny,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,,4,16.66,19.0,5.0,6.0
35.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,,4,9.06,26.0,15.0,5.0
35.0,4.7,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,,3,13.79,28.0,9.98,18.0
35.0,4.5,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,,3,17.3,31.0,10.0,27.0
28.0,4.8,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,,3,10.43,15.0,5.0,25.0
29.566910587697237,4.8,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,,2,17449.11,28.0,9.98,15.0
22.0,4.9,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,,3,3.11,19.0,9.98,28.0
37.0,4.4,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,,3,20.18,41.0,9.98,8.0
34.0,4.6,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,,3,12.26,29.0,9.98,16.0
29.0,4.8,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,,3,10.43,15.0,5.0,14.0
32.0,5.0,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,,3,6.22,31.0,9.98,13.0
33.0,4.3,Windy,Medium,0,Meal,motorcycle,1.0,No,Urban,,3,19.76,31.0,9.98,25.0
21.0,4.5,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,,4,7.45,27.0,10.0,1.0
37.0,4.6,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,,3,7.76,25.0,5.0,15.0
31.0,4.0,Sandstorms,High,2,Meal,scooter,2.0,No,Metropolitian,,3,3.1,34.0,10.0,9.0
20.0,4.0,Fog,Jam,1,Snack,scooter,1.0,No,Urban,,3,19.36,42.0,9.98,25.0
22.0,4.2,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,,3,4.66,26.0,5.0,19.0
29.0,4.9,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,,4,3.11,19.0,15.0,3.0
33.0,4.2,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,,3,8.94,34.0,10.0,26.0
35.0,4.9,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,,3,6.21,27.0,10.0,7.0
38.0,4.0,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,,2,1.57,31.0,15.0,13.0
23.0,4.8,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,,3,7.6,16.0,15.0,9.0
25.0,5.0,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,,3,1.52,16.0,9.98,9.0
35.0,5.0,Sandstorms,High,2,Snack,scooter,1.0,No,Metropolitian,,3,6.04,33.0,15.0,3.0
36.0,4.8,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,,3,4.67,29.0,5.0,9.0
30.0,4.9,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,,3,10.71,22.0,5.0,6.0
22.0,4.7,Sunny,High,1,Drinks,scooter,1.0,No,Metropolitian,,4,3.11,15.0,9.98,1.0
27.0,4.6,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,,3,3.03,14.0,5.0,30.0
27.0,4.2,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,,3,17.3,35.0,10.0,2.0
37.0,4.1,Cloudy,Jam,1,Buffet,scooter,2.0,No,Metropolitian,,3,16.38,45.0,5.0,27.0
29.566910587697237,4.8,Fog,Low,3,Snack,electric_scooter,0.0,No,Metropolitian,,3,10.87,11.0,9.98,16.0
30.0,4.6,Cloudy,Low,1,Snack,scooter,1.0,No,Urban,,4,1.53,17.0,15.0,1.0
36.0,4.7,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,,3,6.22,28.0,10.0,26.0
39.0,4.9,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,,3,1.49,27.0,15.0,28.0
38.0,4.3,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,,3,19.66,31.0,5.0,12.0
26.0,4.6,Stormy,High,0,Snack,motorcycle,1.0,No,Urban,,2,3.05,21.0,9.98,15.0
29.0,4.9,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,,3,17.08,17.0,10.0,4.0
28.0,4.5,Windy,High,1,Buffet,scooter,1.0,No,Urban,,4,3.06,13.0,15.0,3.0
30.0,4.7,Sandstorms,High,2,Buffet,motorcycle,1.0,No,Urban,,4,1.53,32.0,10.0,5.0
28.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,,3,11.92,30.0,5.0,16.0
29.0,4.5,Windy,Jam,1,Snack,motorcycle,1.0,No,Urban,,2,17.3,23.0,9.98,14.0
26.0,4.7,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,,3,3.11,20.0,5.0,11.0
29.566910587697237,4.8,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,,3,17.08,22.0,9.98,20.0
31.0,3.9,Stormy,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,,3,11.01,42.0,15.0,20.0
31.0,4.0,Windy,High,1,Meal,motorcycle,1.0,No,Metropolitian,,3,1.53,31.0,10.0,9.0
23.0,4.7,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,,3,13.61,22.0,10.0,25.0
31.0,4.8,Stormy,Medium,2,Snack,electric_scooter,1.0,No,Urban,,3,10.59,26.0,10.0,29.0
26.0,4.7,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,,3,16.85,17.0,15.0,16.0
